Semilla;Algoritmo;Tipo de lista;Longitud;Categorías o Proporción desorden;Tiempo
320;bubble;Aleatoria;1000;5;0.0692
320;bubble;Aleatoria;1000;10;0.0626
320;bubble;Aleatoria;1000;15;0.0728
320;bubble;Aleatoria;1000;20;0.0732
320;bubble;Aleatoria;1000;25;0.0659
320;bubble;Aleatoria;1000;30;0.0631
320;bubble;Aleatoria;1000;35;0.0645
320;bubble;Aleatoria;1000;40;0.0663
320;bubble;Aleatoria;1000;45;0.0711
320;bubble;Aleatoria;1000;50;0.0638
320;bubble;Casi ordenada;1000;0.1;0.0541
320;bubble;Casi ordenada;1000;0.2;0.0571
320;bubble;Casi ordenada;1000;0.3;0.0539
320;bubble;Casi ordenada;1000;0.4;0.0581
320;bubble;Casi ordenada;1000;0.5;0.0561
320;bubble;Casi ordenada;1000;0.6;0.0642
320;bubble;Casi ordenada;1000;0.7;0.0651
320;bubble;Casi ordenada;1000;0.799;0.0642
320;bubble;Casi ordenada;1000;0.899;0.0754
320;bubble;Aleatoria;2000;5;0.2379
320;bubble;Aleatoria;2000;10;0.2534
320;bubble;Aleatoria;2000;15;0.2609
320;bubble;Aleatoria;2000;20;0.2732
320;bubble;Aleatoria;2000;25;0.2773
320;bubble;Aleatoria;2000;30;0.2753
320;bubble;Aleatoria;2000;35;0.2763
320;bubble;Aleatoria;2000;40;0.2712
320;bubble;Aleatoria;2000;45;0.2712
320;bubble;Aleatoria;2000;50;0.2672
320;bubble;Casi ordenada;2000;0.1;0.2242
320;bubble;Casi ordenada;2000;0.2;0.2372
320;bubble;Casi ordenada;2000;0.3;0.2472
320;bubble;Casi ordenada;2000;0.4;0.2562
320;bubble;Casi ordenada;2000;0.5;0.2642
320;bubble;Casi ordenada;2000;0.6;0.2672
320;bubble;Casi ordenada;2000;0.7;0.2667
320;bubble;Casi ordenada;2000;0.7995;0.2692
320;bubble;Casi ordenada;2000;0.8995;0.2682
320;bubble;Aleatoria;3000;5;0.5305
320;bubble;Aleatoria;3000;10;0.5802
320;bubble;Aleatoria;3000;15;0.6124
320;bubble;Aleatoria;3000;20;0.6004
320;bubble;Aleatoria;3000;25;0.6005
320;bubble;Aleatoria;3000;30;0.6177
320;bubble;Aleatoria;3000;35;0.613
320;bubble;Aleatoria;3000;40;0.6198
320;bubble;Aleatoria;3000;45;0.6193
320;bubble;Aleatoria;3000;50;0.6179
320;bubble;Casi ordenada;3000;0.1;0.4941
320;bubble;Casi ordenada;3000;0.2;0.5225
320;bubble;Casi ordenada;3000;0.3;0.561
320;bubble;Casi ordenada;3000;0.4;0.5756
320;bubble;Casi ordenada;3000;0.5;0.5865
320;bubble;Casi ordenada;3000;0.6;0.6005
320;bubble;Casi ordenada;3000;0.7;0.6106
320;bubble;Casi ordenada;3000;0.8;0.6166
320;bubble;Casi ordenada;3000;0.8996666666666666;0.6106
320;bubble;Aleatoria;4000;5;0.9479
320;bubble;Aleatoria;4000;10;10.309
320;bubble;Aleatoria;4000;15;1.091
320;bubble;Aleatoria;4000;20;1.077
320;bubble;Aleatoria;4000;25;10.938
320;bubble;Aleatoria;4000;30;1.103
320;bubble;Aleatoria;4000;35;10.946
320;bubble;Aleatoria;4000;40;11.012
320;bubble;Aleatoria;4000;45;11.011
320;bubble;Aleatoria;4000;50;1.118
320;bubble;Casi ordenada;4000;0.1;0.9123
320;bubble;Casi ordenada;4000;0.2;0.9615
320;bubble;Casi ordenada;4000;0.3;0.9962
320;bubble;Casi ordenada;4000;0.4;1.025
320;bubble;Casi ordenada;4000;0.5;10.577
320;bubble;Casi ordenada;4000;0.6;1.056
320;bubble;Casi ordenada;4000;0.7;10.875
320;bubble;Casi ordenada;4000;0.79975;10.827
320;bubble;Casi ordenada;4000;0.89975;10.888
320;bubble;Aleatoria;5000;5;14.953
320;bubble;Aleatoria;5000;10;16.148
320;bubble;Aleatoria;5000;15;16.705
320;bubble;Aleatoria;5000;20;16.765
320;bubble;Aleatoria;5000;25;17.096
320;bubble;Aleatoria;5000;30;17.151
320;bubble;Aleatoria;5000;35;17.537
320;bubble;Aleatoria;5000;40;17.487
320;bubble;Aleatoria;5000;45;17.318
320;bubble;Aleatoria;5000;50;17.393
320;bubble;Casi ordenada;5000;0.1;13.999
320;bubble;Casi ordenada;5000;0.2;15.011
320;bubble;Casi ordenada;5000;0.3;15.975
320;bubble;Casi ordenada;5000;0.4;16.276
320;bubble;Casi ordenada;5000;0.5;16.051
320;bubble;Casi ordenada;5000;0.6;16.505
320;bubble;Casi ordenada;5000;0.7;16.535
320;bubble;Casi ordenada;5000;0.7998;16.955
320;bubble;Casi ordenada;5000;0.9;17.144
320;bubble;Aleatoria;6000;5;21.698
320;bubble;Aleatoria;6000;10;23.396
320;bubble;Aleatoria;6000;15;23.817
320;bubble;Aleatoria;6000;20;24.501
320;bubble;Aleatoria;6000;25;24.813
320;bubble;Aleatoria;6000;30;24.953
320;bubble;Aleatoria;6000;35;24.517
320;bubble;Aleatoria;6000;40;25.409
320;bubble;Aleatoria;6000;45;25.433
320;bubble;Aleatoria;6000;50;25.152
320;bubble;Casi ordenada;6000;0.1;19.912
320;bubble;Casi ordenada;6000;0.2;22.071
320;bubble;Casi ordenada;6000;0.3;22.869
320;bubble;Casi ordenada;6000;0.4;23.537
320;bubble;Casi ordenada;6000;0.5;2.39
320;bubble;Casi ordenada;6000;0.6;24.002
320;bubble;Casi ordenada;6000;0.7;24.338
320;bubble;Casi ordenada;6000;0.8;24.872
320;bubble;Casi ordenada;6000;0.8998333333333334;24.747
320;bubble;Aleatoria;7000;5;2.927
320;bubble;Aleatoria;7000;10;31.797
320;bubble;Aleatoria;7000;15;32.729
320;bubble;Aleatoria;7000;20;33.971
320;bubble;Aleatoria;7000;25;33.681
320;bubble;Aleatoria;7000;30;34.041
320;bubble;Aleatoria;7000;35;33.998
320;bubble;Aleatoria;7000;40;34.625
320;bubble;Aleatoria;7000;45;34.215
320;bubble;Aleatoria;7000;50;34.909
320;bubble;Casi ordenada;7000;0.1;2.834
320;bubble;Casi ordenada;7000;0.2;30.194
320;bubble;Casi ordenada;7000;0.3;31.261
320;bubble;Casi ordenada;7000;0.4;33.053
320;bubble;Casi ordenada;7000;0.5;32.389
320;bubble;Casi ordenada;7000;0.6;3.344
320;bubble;Casi ordenada;7000;0.7;33.462
320;bubble;Casi ordenada;7000;0.7998571428571428;34.389
320;bubble;Casi ordenada;7000;0.8998571428571429;34.814
320;bubble;Aleatoria;8000;5;39.883
320;bubble;Aleatoria;8000;10;42.538
320;bubble;Aleatoria;8000;15;44.935
320;bubble;Aleatoria;8000;20;43.765
320;bubble;Aleatoria;8000;25;44.059
320;bubble;Aleatoria;8000;30;44.952
320;bubble;Aleatoria;8000;35;4.488
320;bubble;Aleatoria;8000;40;45.051
320;bubble;Aleatoria;8000;45;44.413
320;bubble;Aleatoria;8000;50;44.891
320;bubble;Casi ordenada;8000;0.1;37.641
320;bubble;Casi ordenada;8000;0.2;39.235
320;bubble;Casi ordenada;8000;0.3;40.983
320;bubble;Casi ordenada;8000;0.4;42.159
320;bubble;Casi ordenada;8000;0.5;43.874
320;bubble;Casi ordenada;8000;0.6;43.836
320;bubble;Casi ordenada;8000;0.7;43.958
320;bubble;Casi ordenada;8000;0.799875;4.44
320;bubble;Casi ordenada;8000;0.899875;44.873
320;bubble;Aleatoria;9000;5;4.884
320;bubble;Aleatoria;9000;10;53.796
320;bubble;Aleatoria;9000;15;55.222
320;bubble;Aleatoria;9000;20;56.163
320;bubble;Aleatoria;9000;25;56.041
320;bubble;Aleatoria;9000;30;57.196
320;bubble;Aleatoria;9000;35;56.937
320;bubble;Aleatoria;9000;40;57.424
320;bubble;Aleatoria;9000;45;57.112
320;bubble;Aleatoria;9000;50;5.723
320;bubble;Casi ordenada;9000;0.1;47.094
320;bubble;Casi ordenada;9000;0.2;50.202
320;bubble;Casi ordenada;9000;0.3;51.618
320;bubble;Casi ordenada;9000;0.4;52.763
320;bubble;Casi ordenada;9000;0.5;54.143
320;bubble;Casi ordenada;9000;0.6;5.51
320;bubble;Casi ordenada;9000;0.7;56.572
320;bubble;Casi ordenada;9000;0.7998888888888889;56.455
320;bubble;Casi ordenada;9000;0.8998888888888888;56.952
320;bubble;Aleatoria;10000;5;6.059
320;bubble;Aleatoria;10000;10;65.764
320;bubble;Aleatoria;10000;15;68.063
320;bubble;Aleatoria;10000;20;68.757
320;bubble;Aleatoria;10000;25;70.286
320;bubble;Aleatoria;10000;30;70.698
320;bubble;Aleatoria;10000;35;70.647
320;bubble;Aleatoria;10000;40;70.611
320;bubble;Aleatoria;10000;45;71.344
320;bubble;Aleatoria;10000;50;70.857
320;bubble;Casi ordenada;10000;0.1;58.478
320;bubble;Casi ordenada;10000;0.2;61.937
320;bubble;Casi ordenada;10000;0.3;64.509
320;bubble;Casi ordenada;10000;0.4;66.804
320;bubble;Casi ordenada;10000;0.5;68.382
320;bubble;Casi ordenada;10000;0.6;68.501
320;bubble;Casi ordenada;10000;0.7;70.027
320;bubble;Casi ordenada;10000;0.7999;69.893
320;bubble;Casi ordenada;10000;0.9;71.083
320;catSort_flat;Aleatoria;1000;5;0.001
320;catSort_flat;Aleatoria;1000;10;0.0
320;catSort_flat;Aleatoria;1000;15;0.001
320;catSort_flat;Aleatoria;1000;20;0.0
320;catSort_flat;Aleatoria;1000;25;0.0
320;catSort_flat;Aleatoria;1000;30;0.001
320;catSort_flat;Aleatoria;1000;35;0.001
320;catSort_flat;Aleatoria;1000;40;0.001
320;catSort_flat;Aleatoria;1000;45;0.001
320;catSort_flat;Aleatoria;1000;50;0.001
320;catSort_flat;Casi ordenada;1000;0.1;0.006
320;catSort_flat;Casi ordenada;1000;0.2;0.007
320;catSort_flat;Casi ordenada;1000;0.3;0.007
320;catSort_flat;Casi ordenada;1000;0.4;0.006
320;catSort_flat;Casi ordenada;1000;0.5;0.006
320;catSort_flat;Casi ordenada;1000;0.6;0.007
320;catSort_flat;Casi ordenada;1000;0.7;0.007
320;catSort_flat;Casi ordenada;1000;0.799;0.006
320;catSort_flat;Casi ordenada;1000;0.899;0.006
320;catSort_flat;Aleatoria;2000;5;0.001
320;catSort_flat;Aleatoria;2000;10;0.0
320;catSort_flat;Aleatoria;2000;15;0.001
320;catSort_flat;Aleatoria;2000;20;0.001
320;catSort_flat;Aleatoria;2000;25;0.002
320;catSort_flat;Aleatoria;2000;30;0.001
320;catSort_flat;Aleatoria;2000;35;0.002
320;catSort_flat;Aleatoria;2000;40;0.002
320;catSort_flat;Aleatoria;2000;45;0.001
320;catSort_flat;Aleatoria;2000;50;0.001
320;catSort_flat;Casi ordenada;2000;0.1;0.022
320;catSort_flat;Casi ordenada;2000;0.2;0.025
320;catSort_flat;Casi ordenada;2000;0.3;0.023
320;catSort_flat;Casi ordenada;2000;0.4;0.0236
320;catSort_flat;Casi ordenada;2000;0.5;0.023
320;catSort_flat;Casi ordenada;2000;0.6;0.0251
320;catSort_flat;Casi ordenada;2000;0.7;0.0241
320;catSort_flat;Casi ordenada;2000;0.7995;0.0251
320;catSort_flat;Casi ordenada;2000;0.8995;0.0241
320;catSort_flat;Aleatoria;3000;5;0.001
320;catSort_flat;Aleatoria;3000;10;0.001
320;catSort_flat;Aleatoria;3000;15;0.002
320;catSort_flat;Aleatoria;3000;20;0.002
320;catSort_flat;Aleatoria;3000;25;0.001
320;catSort_flat;Aleatoria;3000;30;0.001
320;catSort_flat;Aleatoria;3000;35;0.002
320;catSort_flat;Aleatoria;3000;40;0.002
320;catSort_flat;Aleatoria;3000;45;0.002
320;catSort_flat;Aleatoria;3000;50;0.0025
320;catSort_flat;Casi ordenada;3000;0.1;0.049
320;catSort_flat;Casi ordenada;3000;0.2;0.05
320;catSort_flat;Casi ordenada;3000;0.3;0.053
320;catSort_flat;Casi ordenada;3000;0.4;0.0551
320;catSort_flat;Casi ordenada;3000;0.5;0.0561
320;catSort_flat;Casi ordenada;3000;0.6;0.0581
320;catSort_flat;Casi ordenada;3000;0.7;0.0561
320;catSort_flat;Casi ordenada;3000;0.8;0.0571
320;catSort_flat;Casi ordenada;3000;0.8996666666666666;0.0571
320;catSort_flat;Aleatoria;4000;5;0.001
320;catSort_flat;Aleatoria;4000;10;0.002
320;catSort_flat;Aleatoria;4000;15;0.002
320;catSort_flat;Aleatoria;4000;20;0.003
320;catSort_flat;Aleatoria;4000;25;0.002
320;catSort_flat;Aleatoria;4000;30;0.003
320;catSort_flat;Aleatoria;4000;35;0.003
320;catSort_flat;Aleatoria;4000;40;0.003
320;catSort_flat;Aleatoria;4000;45;0.003
320;catSort_flat;Aleatoria;4000;50;0.004
320;catSort_flat;Casi ordenada;4000;0.1;0.0851
320;catSort_flat;Casi ordenada;4000;0.2;0.0911
320;catSort_flat;Casi ordenada;4000;0.3;0.0921
320;catSort_flat;Casi ordenada;4000;0.4;0.0981
320;catSort_flat;Casi ordenada;4000;0.5;0.0981
320;catSort_flat;Casi ordenada;4000;0.6;0.1001
320;catSort_flat;Casi ordenada;4000;0.7;0.1001
320;catSort_flat;Casi ordenada;4000;0.79975;0.0991
320;catSort_flat;Casi ordenada;4000;0.89975;0.1021
320;catSort_flat;Aleatoria;5000;5;0.001
320;catSort_flat;Aleatoria;5000;10;0.002
320;catSort_flat;Aleatoria;5000;15;0.002
320;catSort_flat;Aleatoria;5000;20;0.003
320;catSort_flat;Aleatoria;5000;25;0.003
320;catSort_flat;Aleatoria;5000;30;0.003
320;catSort_flat;Aleatoria;5000;35;0.003
320;catSort_flat;Aleatoria;5000;40;0.003
320;catSort_flat;Aleatoria;5000;45;0.004
320;catSort_flat;Aleatoria;5000;50;0.004
320;catSort_flat;Casi ordenada;5000;0.1;0.1302
320;catSort_flat;Casi ordenada;5000;0.2;0.1471
320;catSort_flat;Casi ordenada;5000;0.3;0.1431
320;catSort_flat;Casi ordenada;5000;0.4;0.1468
320;catSort_flat;Casi ordenada;5000;0.5;0.1491
320;catSort_flat;Casi ordenada;5000;0.6;0.1491
320;catSort_flat;Casi ordenada;5000;0.7;0.1521
320;catSort_flat;Casi ordenada;5000;0.7998;0.1521
320;catSort_flat;Casi ordenada;5000;0.9;0.1501
320;catSort_flat;Aleatoria;6000;5;0.002
320;catSort_flat;Aleatoria;6000;10;0.002
320;catSort_flat;Aleatoria;6000;15;0.004
320;catSort_flat;Aleatoria;6000;20;0.002
320;catSort_flat;Aleatoria;6000;25;0.003
320;catSort_flat;Aleatoria;6000;30;0.004
320;catSort_flat;Aleatoria;6000;35;0.004
320;catSort_flat;Aleatoria;6000;40;0.004
320;catSort_flat;Aleatoria;6000;45;0.005
320;catSort_flat;Aleatoria;6000;50;0.005
320;catSort_flat;Casi ordenada;6000;0.1;0.1862
320;catSort_flat;Casi ordenada;6000;0.2;0.1935
320;catSort_flat;Casi ordenada;6000;0.3;0.2022
320;catSort_flat;Casi ordenada;6000;0.4;0.2062
320;catSort_flat;Casi ordenada;6000;0.5;0.2108
320;catSort_flat;Casi ordenada;6000;0.6;0.2128
320;catSort_flat;Casi ordenada;6000;0.7;0.211
320;catSort_flat;Casi ordenada;6000;0.8;0.2123
320;catSort_flat;Casi ordenada;6000;0.8998333333333334;0.2118
320;catSort_flat;Aleatoria;7000;5;0.002
320;catSort_flat;Aleatoria;7000;10;0.002
320;catSort_flat;Aleatoria;7000;15;0.003
320;catSort_flat;Aleatoria;7000;20;0.003
320;catSort_flat;Aleatoria;7000;25;0.004
320;catSort_flat;Aleatoria;7000;30;0.004
320;catSort_flat;Aleatoria;7000;35;0.005
320;catSort_flat;Aleatoria;7000;40;0.005
320;catSort_flat;Aleatoria;7000;45;0.005
320;catSort_flat;Aleatoria;7000;50;0.005
320;catSort_flat;Casi ordenada;7000;0.1;0.2512
320;catSort_flat;Casi ordenada;7000;0.2;0.2632
320;catSort_flat;Casi ordenada;7000;0.3;0.2732
320;catSort_flat;Casi ordenada;7000;0.4;0.2823
320;catSort_flat;Casi ordenada;7000;0.5;0.2803
320;catSort_flat;Casi ordenada;7000;0.6;0.2906
320;catSort_flat;Casi ordenada;7000;0.7;0.2853
320;catSort_flat;Casi ordenada;7000;0.7998571428571428;0.2839
320;catSort_flat;Casi ordenada;7000;0.8998571428571429;0.2839
320;catSort_flat;Aleatoria;8000;5;0.003
320;catSort_flat;Aleatoria;8000;10;0.003
320;catSort_flat;Aleatoria;8000;15;0.004
320;catSort_flat;Aleatoria;8000;20;0.005
320;catSort_flat;Aleatoria;8000;25;0.004
320;catSort_flat;Aleatoria;8000;30;0.004
320;catSort_flat;Aleatoria;8000;35;0.005
320;catSort_flat;Aleatoria;8000;40;0.006
320;catSort_flat;Aleatoria;8000;45;0.006
320;catSort_flat;Aleatoria;8000;50;0.006
320;catSort_flat;Casi ordenada;8000;0.1;0.3251
320;catSort_flat;Casi ordenada;8000;0.2;0.3425
320;catSort_flat;Casi ordenada;8000;0.3;0.3538
320;catSort_flat;Casi ordenada;8000;0.4;0.4129
320;catSort_flat;Casi ordenada;8000;0.5;0.3643
320;catSort_flat;Casi ordenada;8000;0.6;0.3643
320;catSort_flat;Casi ordenada;8000;0.7;0.3623
320;catSort_flat;Casi ordenada;8000;0.799875;0.3639
320;catSort_flat;Casi ordenada;8000;0.899875;0.3623
320;catSort_flat;Aleatoria;9000;5;0.002
320;catSort_flat;Aleatoria;9000;10;0.003
320;catSort_flat;Aleatoria;9000;15;0.004
320;catSort_flat;Aleatoria;9000;20;0.005
320;catSort_flat;Aleatoria;9000;25;0.004
320;catSort_flat;Aleatoria;9000;30;0.006
320;catSort_flat;Aleatoria;9000;35;0.005
320;catSort_flat;Aleatoria;9000;40;0.0066
320;catSort_flat;Aleatoria;9000;45;0.006
320;catSort_flat;Aleatoria;9000;50;0.008
320;catSort_flat;Casi ordenada;9000;0.1;0.4183
320;catSort_flat;Casi ordenada;9000;0.2;0.4286
320;catSort_flat;Casi ordenada;9000;0.3;0.4431
320;catSort_flat;Casi ordenada;9000;0.4;0.452
320;catSort_flat;Casi ordenada;9000;0.5;0.454
320;catSort_flat;Casi ordenada;9000;0.6;0.4531
320;catSort_flat;Casi ordenada;9000;0.7;0.4548
320;catSort_flat;Casi ordenada;9000;0.7998888888888889;0.4532
320;catSort_flat;Casi ordenada;9000;0.8998888888888888;0.4529
320;catSort_flat;Aleatoria;10000;5;0.003
320;catSort_flat;Aleatoria;10000;10;0.004
320;catSort_flat;Aleatoria;10000;15;0.004
320;catSort_flat;Aleatoria;10000;20;0.005
320;catSort_flat;Aleatoria;10000;25;0.006
320;catSort_flat;Aleatoria;10000;30;0.006
320;catSort_flat;Aleatoria;10000;35;0.006
320;catSort_flat;Aleatoria;10000;40;0.007
320;catSort_flat;Aleatoria;10000;45;0.008
320;catSort_flat;Aleatoria;10000;50;0.008
320;catSort_flat;Casi ordenada;10000;0.1;0.5128
320;catSort_flat;Casi ordenada;10000;0.2;0.5324
320;catSort_flat;Casi ordenada;10000;0.3;0.5499
320;catSort_flat;Casi ordenada;10000;0.4;0.5569
320;catSort_flat;Casi ordenada;10000;0.5;0.5571
320;catSort_flat;Casi ordenada;10000;0.6;0.5614
320;catSort_flat;Casi ordenada;10000;0.7;0.5631
320;catSort_flat;Casi ordenada;10000;0.7999;0.5616
320;catSort_flat;Casi ordenada;10000;0.9;0.5595
320;ordenar;Aleatoria;1000;5;0.017
320;ordenar;Aleatoria;1000;10;0.02
320;ordenar;Aleatoria;1000;15;0.02
320;ordenar;Aleatoria;1000;20;0.029
320;ordenar;Aleatoria;1000;25;0.02
320;ordenar;Aleatoria;1000;30;0.02
320;ordenar;Aleatoria;1000;35;0.019
320;ordenar;Aleatoria;1000;40;0.019
320;ordenar;Aleatoria;1000;45;0.02
320;ordenar;Aleatoria;1000;50;0.019
320;ordenar;Casi ordenada;1000;0.1;0.005
320;ordenar;Casi ordenada;1000;0.2;0.008
320;ordenar;Casi ordenada;1000;0.3;0.011
320;ordenar;Casi ordenada;1000;0.4;0.013
320;ordenar;Casi ordenada;1000;0.5;0.014
320;ordenar;Casi ordenada;1000;0.6;0.015
320;ordenar;Casi ordenada;1000;0.7;0.017
320;ordenar;Casi ordenada;1000;0.799;0.018
320;ordenar;Casi ordenada;1000;0.899;0.017
320;ordenar;Aleatoria;2000;5;0.0691
320;ordenar;Aleatoria;2000;10;0.0751
320;ordenar;Aleatoria;2000;15;0.0781
320;ordenar;Aleatoria;2000;20;0.0781
320;ordenar;Aleatoria;2000;25;0.0791
320;ordenar;Aleatoria;2000;30;0.0781
320;ordenar;Aleatoria;2000;35;0.0791
320;ordenar;Aleatoria;2000;40;0.0797
320;ordenar;Aleatoria;2000;45;0.0879
320;ordenar;Aleatoria;2000;50;0.0807
320;ordenar;Casi ordenada;2000;0.1;0.021
320;ordenar;Casi ordenada;2000;0.2;0.0336
320;ordenar;Casi ordenada;2000;0.3;0.0465
320;ordenar;Casi ordenada;2000;0.4;0.0547
320;ordenar;Casi ordenada;2000;0.5;0.0612
320;ordenar;Casi ordenada;2000;0.6;0.0661
320;ordenar;Casi ordenada;2000;0.7;0.0681
320;ordenar;Casi ordenada;2000;0.7995;0.0711
320;ordenar;Casi ordenada;2000;0.8995;0.0724
320;ordenar;Aleatoria;3000;5;0.1501
320;ordenar;Aleatoria;3000;10;0.1634
320;ordenar;Aleatoria;3000;15;0.1745
320;ordenar;Aleatoria;3000;20;0.1729
320;ordenar;Aleatoria;3000;25;0.1739
320;ordenar;Aleatoria;3000;30;0.1765
320;ordenar;Aleatoria;3000;35;0.1762
